조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20130630,20130628,코스피,="140910","에이리츠",Monthly,4228,1.105207,1.070138,
20130630,20130628,코스피,="145270","케이탑리츠",Monthly,720,-0.261194,0.159204,
