조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20241031,20241031,코스피,="448730","삼성FN리츠",Monthly,4680,0.060247,0.373498,18
20241031,20241031,코스피,="432320","KB스타리츠",Monthly,4200,0.483866,0.655911,24
20241031,20241031,코스피,="451800","한화리츠",Monthly,3730,0.197642,0.465095,19
