조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20210930,20210930,코스피,="377190","디앤디플랫폼리츠",Monthly,5228,0,0.333333,
20210930,20210930,코스피,="293940","신한알파리츠",Monthly,7909,-0.004646,0.330235,
