조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20231031,20231031,코스피,="448730","삼성FN리츠",Monthly,4994,-0.103174,0.26455,6
20231031,20231031,코스피,="432320","KB스타리츠",Monthly,3425,0.317044,0.544696,12
20231031,20231031,코스피,="451800","한화리츠",Monthly,4913,0.293176,0.528784,7
