조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20240131,20240131,코스피,="448730","삼성FN리츠",Monthly,4994,-0.0007,0.332866,9
20240131,20240131,코스피,="432320","KB스타리츠",Monthly,3875,0.47992,0.653281,15
20240131,20240131,코스피,="451800","한화리츠",Monthly,4874,-0.007025,0.32865,10
