조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20240831,20240830,코스피,="334890","이지스밸류플러스리츠",Monthly,5150,0.247202,0.498135,49
20240831,20240830,코스피,="481850","신한글로벌액티브리츠",Monthly,2655,0,0.333333,1
