조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20240430,20240430,코스피,="448730","삼성FN리츠",Monthly,4984,0.048503,0.365669,12
20240430,20240430,코스피,="432320","KB스타리츠",Monthly,4250,0.515983,0.677322,18
20240430,20240430,코스피,="451800","한화리츠",Monthly,4913,0.051135,0.367424,13
