조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20201130,20201130,코스피,="357120","코람코라이프인프라리츠",Monthly,4704,-0.388509,0.074327,
20201130,20201130,코스피,="357250","미래에셋맵스리츠",Monthly,4822,-0.33693,0.108713,
20201130,20201130,코스피,="338100","NH프라임리츠",Monthly,4350,0.277152,0.518101,
