조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20230731,20230731,코스피,="448730","삼성FN리츠",Monthly,5054,-0.471505,0.018997,3
20230731,20230731,코스피,="432320","KB스타리츠",Monthly,3960,0.246146,0.497431,9
20230731,20230731,코스피,="451800","한화리츠",Monthly,5096,-3.124502,-1.749668,4
