조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20230430,20230428,코스피,="432320","KB스타리츠",Monthly,4325,0.26905,0.512701,6
20230430,20230428,코스피,="451800","한화리츠",Monthly,4961,0,0.333333,1
