조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20250531,20250530,코스피,="417310","코람코더원리츠",Monthly,5130,0.526791,0.684528,38
20250531,20250530,코스피,="365550","ESR켄달스퀘어리츠",Monthly,4385,0.583382,0.722255,53
20250531,20250530,코스피,="357120","코람코라이프인프라리츠",Monthly,4390,0.216038,0.477359,57
20250531,20250530,코스피,="357250","미래에셋맵스리츠",Monthly,2730,0.291497,0.527665,57
20250531,20250530,코스피,="338100","NH프라임리츠",Monthly,4495,0.069526,0.379684,60
