조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20240731,20240731,코스피,="448730","삼성FN리츠",Monthly,5074,0.023857,0.349239,15
20240731,20240731,코스피,="432320","KB스타리츠",Monthly,4455,0.484729,0.656486,21
20240731,20240731,코스피,="451800","한화리츠",Monthly,4922,0.007363,0.338242,16
