조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20160630,20160630,코스피,="140910","에이리츠",Monthly,5011,0.610194,0.740129,
20160630,20160630,코스피,="145270","케이탑리츠",Monthly,1504,1.556735,1.371157,
