조회일자,기준일자,시장구분,단축코드/심볼,한글종목명,주기,종가,5년베타 실질베타,5년베타 조정베타,5년베타 포인트수
20250228,20250228,코스피,="334890","이지스밸류플러스리츠",Monthly,4282,0.247147,0.498098,55
20250228,20250228,코스피,="481850","신한글로벌액티브리츠",Monthly,1645,-0.486011,0.009326,7
